archivo_origen,anio,tipo_violencia_archivo,usuario,fecha,anio_publicacion,anio_mencionado,texto_original,texto_limpio,tipo_contenido,nivel_confianza,lugar_detectado,municipio_alcaldia,estado,nivel_ubicacion,violencia_mujer,es_basura,motivo_basura
violenciasexual2023.txt,2023,violencia sexual,@mitsmrmx,"Oct 24, 2023",2023,2023,"MIT Sloan Management Review México
@mitsmrmx
·
Oct 24, 2023
👩🏻 #Emprendedores: Según cifras del INEGI, en México 7 de cada 10 mujeres sufren violencia psicológica, física, sexual o económica; lo que llevó a Leticia Jiménez, una sobreviviente, a fundar Piñulea empresa cosmética que les brinda muchas oportunidades.",mit sloan management review mexico oct 24 2023 emprendedores segun cifras del inegi en mexico 7 de cada 10 mujeres sufren violencia psicologica fisica sexual o economica lo que llevo a leticia jimenez una sobreviviente a fundar pinulea empresa cosmetica que les brinda muchas oportunidades,estadistica,0.95,,,Nacional,no_detectado,si,no,
violenciasexual2023.txt,2023,violencia sexual,,,2023,,https://mitsloanreview.mx/ecosistema-emprendedor/pinulea-el-emprendimiento-que-ayuda-a-las-mujeres-a-escapar-de-la-violencia,,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciasexual2023.txt,2023,violencia sexual,@ATU_GobPeru,"Nov 9, 2023",2023,2023,"Ciudadano Intermodal 🚲🚍🚇🚉
@arriagadaPAD
·
Nov 9, 2023
ÚLTIMO PANEL: Perú, México, Argentina y Chile exponen sobre ""Abordaje de la Violencia Sexual y el Acoso en el Transporte Público"". Notables diálogos en 1er Encuentro del Observatorio Latinoamericano de Género y Movilidad. 
@ATU_GobPeru",ciudadano intermodal nov 9 2023 ultimo panel peru mexico argentina y chile exponen sobre abordaje de la violencia sexual y el acoso en el transporte publico notables dialogos en 1er encuentro del observatorio latinoamericano de genero y movilidad,estadistica,0.9,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@JulietaMRabago,"Nov 24, 2023",2023,2023,"Julieta MacíasRábago🐦🌎🐱🐕
@JulietaMRabago
·
Nov 24, 2023
7 de cada 10 mujeres con discapacidad en México han experimentado violencia. No se limita a lo físico, psicológico, patrimonial, económico y sexual, también incluye explotación laboral, mendicidad forzada y la negación de atención. #25NSinViolencia 
https://animalpolitico.com/tendencias/estilo-de-vida/violencias-que-enfrentan-mujeres-con-discapacidad?fbclid=IwAR35Zy0FmF5lZDZYnigT11ECGaRpavwwatBa4LInG7eJ0dXqNdhvlFyHh0o",julieta maciasrabago nov 24 2023 7 de cada 10 mujeres con discapacidad en mexico han experimentado violencia no se limita a lo fisico psicologico patrimonial economico y sexual tambien incluye explotacion laboral mendicidad forzada y la negacion de atencion 25nsinviolencia,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciasexual2023.txt,2023,violencia sexual,@MSF_Mexico,"Nov 23, 2023",2023,2023,"El Financiero TV
@ElFinancieroTv
·
Nov 23, 2023
Gemma Domínguez, jefa de Misión de Médicos Sin Frontera (
@MSF_Mexico
), mencionó que en Latinoamérica hay un problema de violencia sexual contra migrantes y que esto se debe atender como emergencia médica.
#ElFinancieroTV",el financiero tv nov 23 2023 gemma dominguez jefa de mision de medicos sin frontera menciono que en latinoamerica hay un problema de violencia sexual contra migrantes y que esto se debe atender como emergencia medica elfinancierotv,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@C5_CDMX,"Sep 26, 2023",2023,2023,"C5 CDMX
@C5_CDMX
·
Sep 26, 2023
▶️ La violencia sexual, la violencia familiar y el feminicidio son delitos que sanciona la ley y en la Ciudad de México, trabajamos para erradicarlos y construir una comunidad donde las mujeres y las niñas vivan libres y seguras. #SíPuedesCambiar",c5 cdmx sep 26 2023 la violencia sexual la violencia familiar y el feminicidio son delitos que sanciona la ley y en la ciudad de mexico trabajamos para erradicarlos y construir una comunidad donde las mujeres y las ninas vivan libres y seguras sipuedescambiar,estadistica,0.9,ciudad de mexico,,CDMX,estado,si,no,
violenciasexual2023.txt,2023,violencia sexual,@IMDHyD,"Nov 28, 2023",2023,2023,"IMDHD
@IMDHyD
·
Nov 28, 2023
¿Cómo se vive un proceso judicial en México para víctimas de violencia sexual y violencia feminicida?",imdhd nov 28 2023 como se vive un proceso judicial en mexico para victimas de violencia sexual y violencia feminicida,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,,,2023,,"🗣️ Durante años hemos acompañado a mujeres víctimas de violencia sexual, familiar y femincida. Algunas de ellas han logrado una sentencia.",durante anos hemos acompanado a mujeres victimas de violencia sexual familiar y femincida algunas de ellas han logrado una sentencia,otro,0.2,,,Nacional,no_detectado,si,no,
violenciasexual2023.txt,2023,violencia sexual,,,2023,,"Info 👉🏽 📲 https://imdhd.org/especiales/sentencia-justicia/index.html
Image
Image
Image
ONU-DH México and 7 others",info onu dh mexico and 7 others,estadistica,0.9,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@ElNacionalWeb,"Oct 26, 2023",2023,2023,"El Nacional
@ElNacionalWeb
·
Oct 26, 2023
Mujeres migrantes expuestas a la violencia sexual en su paso por México hacia EE UU https://bit.ly/3Qb2735",el nacional oct 26 2023 mujeres migrantes expuestas a la violencia sexual en su paso por mexico hacia ee uu,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciasexual2023.txt,2023,violencia sexual,@diaz_manuel,"Oct 6, 2023",2023,2023,"Manuel Díaz
@diaz_manuel
·
Oct 6, 2023
El ortopedista abusador tiene las horas contadas",manuel diaz oct 6 2023 el ortopedista abusador tiene las horas contadas,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,,,2023,,"“La lucha no termina aquí, en un país donde las mujeres sufren acoso, abuso sexual, y 99.7% de los casos de violencia sexual no denuncia, de acuerdo con México Evalúa. Algo debe cambiar.”",la lucha no termina aqui en un pais donde las mujeres sufren acoso abuso sexual y 99 7 de los casos de violencia sexual no denuncia de acuerdo con mexico evalua algo debe cambiar,otro,0.2,,,Nacional,no_detectado,si,no,
violenciasexual2023.txt,2023,violencia sexual,@FGRMexico,"Dec 27, 2023",2023,2023,"⁦
@lumendoz
⁩ https://elfinanciero.com.mx/opinion/lourdes-mendoza/2023/10/06/el-ortopedista-abusador-tiene-las-horas-contadas/
Square profile picture
FGR México
@FGRMexico
·
Dec 27, 2023
#Infórmate sobre la violencia sexual infantil. En la mayoría de los casos, los abusos son cometidos por personas conocidas y familiares, quienes acceden con facilidad a niñas, niños y adolescentes. #Denuncia: #FEVIMTRA
Image",fgr mexico dec 27 2023 informate sobre la violencia sexual infantil en la mayoria de los casos los abusos son cometidos por personas conocidas y familiares quienes acceden con facilidad a ninas ninos y adolescentes denuncia fevimtra,estadistica,0.9,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@Estado20,"México Evalúa en su informe “Hallazgos 2022: evaluación de la justicia penal”; destaca que en los delitos de violencia familiar, desaparición, extorsión y abuso sexual la impunidad es de más del 96% a nivel nacional; en casos de feminicidio es del 88.6%",2023,2023,"Estado20
@Estado20
·
Oct 15, 2023
México Evalúa en su informe “Hallazgos 2022: evaluación de la justicia penal”; destaca que en los delitos de violencia familiar, desaparición, extorsión y abuso sexual la impunidad es de más del 96% a nivel nacional; en casos de feminicidio es del 88.6%",estado20 oct 15 2023 mexico evalua en su informe hallazgos 2022 evaluacion de la justicia penal destaca que en los delitos de violencia familiar desaparicion extorsion y abuso sexual la impunidad es de mas del 96 a nivel nacional en casos de feminicidio es del 88 6,estadistica,0.95,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@chrisguzmanj,"Oct 11, 2023",2023,2023,"CHRISTIAN GUZMÁN
@chrisguzmanj
·
Oct 11, 2023
#DíaInternacionalDeLaNiña
Las niñas en México se enfrentan a diversas problemáticas, entre ellas: riesgo de violencia de género como acoso, abuso sexual y violencia doméstica. 
¡Seguiremos trabajando para lograr su pleno desarrollo!
Image",christian guzman oct 11 2023 diainternacionaldelanina las ninas en mexico se enfrentan a diversas problematicas entre ellas riesgo de violencia de genero como acoso abuso sexual y violencia domestica seguiremos trabajando para lograr su pleno desarrollo,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@MSF_Mexico,"Nov 25, 2023",2023,2023,"Médicos Sin Fronteras México
@MSF_Mexico
·
Nov 25, 2023
Violencia y violencia sexual: dos epidemias invisibilizadas en Honduras.",medicos sin fronteras mexico nov 25 2023 violencia y violencia sexual dos epidemias invisibilizadas en honduras,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@Pajaropolitico,"#Plumaje | En Honduras, entre enero de 2021 y noviembre del 2022 se reportaron 5,721 denuncias por delitos sexuales, según datos del Ministerio Público.",2023,2023,"En el marco del #25N, Día Internacional de la Eliminación de la Violencia contra la Mujer, te contamos en 
@Pajaropolitico
 👇
Quote
Square profile picture
Animal Político
@Pajaropolitico
·
Nov 23, 2023
Replying to @Pajaropolitico
#Plumaje | En Honduras, entre enero de 2021 y noviembre del 2022 se reportaron 5,721 denuncias por delitos sexuales, según datos del Ministerio Público.",en el marco del 25n dia internacional de la eliminacion de la violencia contra la mujer te contamos en animal politico nov 23 2023 plumaje en honduras entre enero de 2021 y noviembre del 2022 se reportaron 5 721 denuncias por delitos sexuales segun datos del ministerio publico,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciasexual2023.txt,2023,violencia sexual,,,2023,,"Por @MSF_Mexico
https://animalpolitico.com/analisis/organizaciones/el-blog-de-msf/violencia-y-violencia-sexual-honduras",por,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciasexual2023.txt,2023,violencia sexual,@GMarquezColin,"Nov 24, 2023",2023,2023,"Graciela Márquez Colín
@GMarquezColin
·
Nov 24, 2023
#TeCuentoQue en México, 7 de cada 10 mujeres han experimentado al menos una situación de violencia psicológica, física, sexual, económica, patrimonial y/o discriminación a lo largo de su vida. #25N",graciela marquez colin nov 24 2023 tecuentoque en mexico 7 de cada 10 mujeres han experimentado al menos una situacion de violencia psicologica fisica sexual economica patrimonial y o discriminacion a lo largo de su vida 25n,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciasexual2023.txt,2023,violencia sexual,,,2023,,"Conoce más en el tablero estadístico: https://inegi.org.mx/tablerosestadisticos/vcmm/
Image",conoce mas en el tablero estadistico,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@CNEGSSR,"Nov 3, 2023",2023,2023,"Equidad de Género, Salud Sexual y Reproductiva
@CNEGSSR
·
Nov 3, 2023
Estamos emocionadxs de presentar el Chatbot de violencia sexual y aborto seguro para personas migrantes, una innovación tecnológica que está transformando el acceso al aborto seguro en las principales rutas migratorias en México. 🌍💻",equidad de genero salud sexual y reproductiva nov 3 2023 estamos emocionadxs de presentar el chatbot de violencia sexual y aborto seguro para personas migrantes una innovacion tecnologica que esta transformando el acceso al aborto seguro en las principales rutas migratorias en mexico,propaganda,0.6,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@ebohorquez,"Nov 23, 2023",2023,2023,"Eduardo Bohórquez
@ebohorquez
·
Nov 23, 2023
Un dato para no olvidar en año electoral: en México, 12.4 millones de mujeres experimentaron violencia sexual durante su infancia.",eduardo bohorquez nov 23 2023 un dato para no olvidar en ano electoral en mexico 12 4 millones de mujeres experimentaron violencia sexual durante su infancia,otro,0.2,,,Nacional,no_detectado,si,no,
violenciasexual2023.txt,2023,violencia sexual,,,2023,,"Necesitamos menos promesas de campaña, todavía menos tik toks y mejores discusiones de política pública.",necesitamos menos promesas de campana todavia menos tik toks y mejores discusiones de politica publica,institucional,0.85,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@DianaManzo31,"Oct 25, 2023",2023,2023,"Portal Página3
@portalpagina3
·
Oct 25, 2023
Sexo o dinero: migrantes denuncian violencia sexual en frontera sur de México 
Por: 
@DianaManzo31",portal pagina3 oct 25 2023 sexo o dinero migrantes denuncian violencia sexual en frontera sur de mexico por,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@portalpagina3,https://pagina3.mx/2023/10/sexo-o-dinero-migrantes-ante-violencia-sexual-en-frontera-sur-de-mexico/ a través de,2023,,"Conoce la historia completa:
https://pagina3.mx/2023/10/sexo-o-dinero-migrantes-ante-violencia-sexual-en-frontera-sur-de-mexico/ a través de 
@portalpagina3
Image",conoce la historia completa a traves de,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@50mas1_Global,"Sep 23, 2023",2023,2023,"Asuntos Internacionales México 50+1
@50mas1_Global
·
Sep 23, 2023
El Día Internacional en contra de la Explotación y Tráfico de #mujeres, niñas y niños tiene el objetivo de concientizar sobre las consecuencias de este delito como: privación de la libertad, violencia, abuso sexual, embarazos no deseados, abortos inseguros y tratos inhumanos.
Image
Asuntos Internacionales México 50+1 and 2 others",asuntos internacionales mexico 50 1 sep 23 2023 el dia internacional en contra de la explotacion y trafico de mujeres ninas y ninos tiene el objetivo de concientizar sobre las consecuencias de este delito como privacion de la libertad violencia abuso sexual embarazos no deseados abortos inseguros y tratos inhumanos asuntos internacionales mexico 50 1 and 2 others,otro,0.2,,,Nacional,no_detectado,si,no,
violenciasexual2023.txt,2023,violencia sexual,@SaludEdomex,"Nov 19, 2023",2023,2023,"Secretaría de Salud del Estado de México
@SaludEdomex
·
Nov 19, 2023
#19DeNoviembre | Con la finalidad de visibilizar, fortalecer y coordinar acciones para atender temas que enfrentan niñas, niños y adolescentes en México de abuso sexual, así como para avanzar en la garantía del derecho a una vida libre de violencia al que tienen derecho.
Image",secretaria de salud del estado de mexico nov 19 2023 19denoviembre con la finalidad de visibilizar fortalecer y coordinar acciones para atender temas que enfrentan ninas ninos y adolescentes en mexico de abuso sexual asi como para avanzar en la garantia del derecho a una vida libre de violencia al que tienen derecho,institucional,0.85,estado de mexico,,Estado de México,estado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@LEXIAGlobal,"Oct 19, 2023",2023,2023,"LEXIA
@LEXIAGlobal
·
Oct 19, 2023
4 de cada 10 delitos de violencia sexual afectan a niñas, niños y adolescentes en México. Únete al 1er Congreso Internacional Soluciones contra la violencia sexual.",lexia oct 19 2023 4 de cada 10 delitos de violencia sexual afectan a ninas ninos y adolescentes en mexico unete al 1er congreso internacional soluciones contra la violencia sexual,estadistica,0.9,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@GuardianesMx,#CINViolenciaSexual2023 #AltoalaViolenciaSexual,2023,,"#CINViolenciaSexual2023 #AltoalaViolenciaSexual 
@GuardianesMx",cinviolenciasexual2023 altoalaviolenciasexual,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@ColmenasOrg,"#Convenio190 de la OIT es el primer tratado internacional que establece el derecho de todas las personas a un entorno laboral sin violencia y acoso sexual. México ratificó el convenio en marzo de 2022, aplicándolo a todas las formas de trabajo.",2023,2023,"Colmenas A.C.
@ColmenasOrg
·
Dec 22, 2023
#Convenio190 de la OIT es el primer tratado internacional que establece el derecho de todas las personas a un entorno laboral sin violencia y acoso sexual. México ratificó el convenio en marzo de 2022, aplicándolo a todas las formas de trabajo.",colmenas a c dec 22 2023 convenio190 de la oit es el primer tratado internacional que establece el derecho de todas las personas a un entorno laboral sin violencia y acoso sexual mexico ratifico el convenio en marzo de 2022 aplicandolo a todas las formas de trabajo,estadistica,0.9,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,,,2023,,https://reporteindigo.com/reporte/contra-el-hostigamiento-y-el-acoso-laboral-violencia-sexual-genero/,,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciasexual2023.txt,2023,violencia sexual,@CNEGSSR,"Nov 13, 2023",2023,2023,"Equidad de Género, Salud Sexual y Reproductiva
@CNEGSSR
·
Nov 13, 2023
🚨En las rutas migratorias de México, las tasas de violencia sexual y embarazos no deseados son alarmantes. Esta nueva herramienta virtual está diseñada para brindar información y orientación a mujeres y personas gestantes en contextos de movilidad.",equidad de genero salud sexual y reproductiva nov 13 2023 en las rutas migratorias de mexico las tasas de violencia sexual y embarazos no deseados son alarmantes esta nueva herramienta virtual esta disenada para brindar informacion y orientacion a mujeres y personas gestantes en contextos de movilidad,otro,0.2,,,Nacional,no_detectado,si,no,
violenciasexual2023.txt,2023,violencia sexual,,,2023,,👇👇 https://saludreproductivaparamigrantes.ipasmexico.org,,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciasexual2023.txt,2023,violencia sexual,@Ana1uSalazar,"Dec 28, 2023",2023,2023,"Analu Salazar
@Ana1uSalazar
·
Dec 28, 2023
La pederastia es el problema social más fuerte que tenemos en México, somos el país #1 en abuso sexual infantil.
La violencia que sufren las víctimas también es institucional.
Ahora el juez Víctor Jorge Luis Velasco Castellanos #Oaxaca es un protector de pederastas. 
Abro 🧵
Quote",analu salazar dec 28 2023 la pederastia es el problema social mas fuerte que tenemos en mexico somos el pais 1 en abuso sexual infantil la violencia que sufren las victimas tambien es institucional ahora el juez victor jorge luis velasco castellanos oaxaca es un protector de pederastas abro,otro,0.2,oaxaca,Oaxaca de Juárez,Oaxaca,capital,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@jaimeguerrero08,"Dec 28, 2023",2023,2023,"Jaime Guerrero
@jaimeguerrero08
·
Dec 28, 2023
Un juez corrupto de #Oaxaca del @tsjoaxaca dejó en libertad a padre que violaba a su hija.",jaime guerrero dec 28 2023 un juez corrupto de oaxaca del dejo en libertad a padre que violaba a su hija,otro,0.2,guerrero,,Guerrero,estado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,,,2023,,"Al juez Víctor Jorge Luis Castellanos, no le importó el interés superior de la niñez, desacreditó la versión de la victima, una niña de 11 años.",al juez victor jorge luis castellanos no le importo el interes superior de la ninez desacredito la version de la victima una nina de 11 anos,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@OITMexico,"Nov 26, 2023",2023,2023,"Aline Melanie
@aline_melanie
·
Oct 24, 2023
Aristegui Noticias - 'Sexo o dinero'; mujeres migrantes denuncian violencia sexual en la frontera sur de México
aristeguinoticias.com
'Sexo o dinero'; mujeres migrantes denuncian violencia sexual en la frontera sur de México
Perla Gómez, líder de Médicos Sin Fronteras, afirmó que es una realidad la violencia sexual que viven las mujeres migrantes en su trayecto hacia EU.
Square profile picture
OIT México y Cuba
@OITMexico
·
Nov 26, 2023
Ya sea que se manifiesten una sola vez o de manera repetida, aquellos comportamientos que causen o puedan causar daño físico, psicológico ,sexual y económico, se consideran violencia y acoso laboral. #Convenio190 #16Días de activismo. 📑🤝  
👉🏽 https://bit.ly/3SPbNTK
Image",aline melanie oct 24 2023 aristegui noticias sexo o dinero mujeres migrantes denuncian violencia sexual en la frontera sur de mexico aristeguinoticias com sexo o dinero mujeres migrantes denuncian violencia sexual en la frontera sur de mexico perla gomez lider de medicos sin fronteras afirmo que es una realidad la violencia sexual que viven las mujeres migrantes en su trayecto hacia eu oit mexico y cuba nov 26 2023 ya sea que se manifiesten una sola vez o de manera repetida aquellos comportamientos que causen o puedan causar dano fisico psicologico sexual y economico se consideran violencia y acoso laboral convenio190 16dias de activismo,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciasexual2023.txt,2023,violencia sexual,@RedCJMJalisco,"Nov 28, 2023",2023,2023,"OPD Red de Centros de Justicia para las Mujeres
@RedCJMJalisco
·
Nov 28, 2023
En México, 5 de cada 10 mujeres de 15 años o más han experimentado violencia sexual a lo largo de su vida, según el INEGI.",opd red de centros de justicia para las mujeres nov 28 2023 en mexico 5 de cada 10 mujeres de 15 anos o mas han experimentado violencia sexual a lo largo de su vida segun el inegi,estadistica,0.95,jalisco,,Jalisco,estado,si,no,
violenciasexual2023.txt,2023,violencia sexual,,,2023,,Conoce algunas de las manifestaciones de violencia sexual.,conoce algunas de las manifestaciones de violencia sexual,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciasexual2023.txt,2023,violencia sexual,@MujeresMovMX,"👉En 2022, México registró 6,977 llamadas de emergencia por violencia sexual.",2023,2023,"Mujeres En Movimiento | Movimiento Naranja
@MujeresMovMX
·
Nov 25, 2023
¡En el #25N las mujeres no exageramos, exigimos un cambio! 
👉70% de las mujeres enfrentan violencia en sus vidas.  
👉50% sufre violencia sexual 
👉En 2022, México registró 6,977 llamadas de emergencia por violencia sexual. 
 ¡Nos queremos juntas hasta que pare la violencia! 🧡",mujeres en movimiento movimiento naranja nov 25 2023 en el 25n las mujeres no exageramos exigimos un cambio 70 de las mujeres enfrentan violencia en sus vidas 50 sufre violencia sexual en 2022 mexico registro 6 977 llamadas de emergencia por violencia sexual nos queremos juntas hasta que pare la violencia,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciapareja2026.txt,2026,violencia de pareja,@INEMexico,,2026,,"Square profile picture
@INEMexico
@INEMexico
·
Apr 23
En la democracia no se permite la violencia. 🚫💜",apr 23 en la democracia no se permite la violencia,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@heraldodemexico,,2026,,"Conoce el corte actualizado del Registro Nacional de Personas Sancionadas por Violencia Política contra las Mujeres en Razón de Género (#RNPSVPG). Al 15 de abril, sumamos 480 registros para garantizar procesos electorales libres
Show more
Image
Square profile picture
El Heraldo de México
@heraldodemexico
·
Apr 9
Se dio a conocer que el luchador que fue arrestado por violencia doméstica en contra de su pareja, podría encontrar una salida a la prisión",conoce el corte actualizado del registro nacional de personas sancionadas por violencia politica contra las mujeres en razon de genero rnpsvpg al 15 de abril sumamos 480 registros para garantizar procesos electorales libres el heraldo de mexico apr 9 se dio a conocer que el luchador que fue arrestado por violencia domestica en contra de su pareja podria encontrar una salida a la prision,opinion,0.65,,,Nacional,no_detectado,si,no,
violenciapareja2026.txt,2026,violencia de pareja,@CIQueretaro,,2026,,"Centro Informativo Querétaro
@CIQueretaro
·
Mar 31
Violencia en la México-Pachuca 🛣️: Una pareja agredió a una familia tras un conflicto vial cerca de la caseta de #Ecatepec. Los agresores ignoraron la presencia de menores de edad, provocando crisis nerviosas entre los niños. 🚫",centro informativo queretaro mar 31 violencia en la mexico pachuca una pareja agredio a una familia tras un conflicto vial cerca de la caseta de ecatepec los agresores ignoraron la presencia de menores de edad provocando crisis nerviosas entre los ninos,noticia,0.85,queretaro,Querétaro,Querétaro,capital,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@megavisionmx,,2026,,"NOTICIAS MEGAVISION
@megavisionmx
·
Feb 24
Cancelan a Kenia Os y le dicen ""narco influencer"" por su romance con Peso Pluma en medio de la violencia
Kenia está envuelta en fuertes acusaciones junto a su novio Peso Pluma a raíz de violencia que se desató en México, usuarios cancelan a la pareja por promover la narcocultura
Image
NINI and 5 others
Square profile picture
Infobae México",noticias megavision feb 24 cancelan a kenia os y le dicen narco influencer por su romance con peso pluma en medio de la violencia kenia esta envuelta en fuertes acusaciones junto a su novio peso pluma a raiz de violencia que se desato en mexico usuarios cancelan a la pareja por promover la narcocultura nini and 5 others infobae mexico,otro,0.2,,,Nacional,no_detectado,incierto,si,spam_o_irrelevante
violenciapareja2026.txt,2026,violencia de pareja,@infobaemexico,,2026,,"@infobaemexico
·
Feb 14
Qué es la violencia en el noviazgo: así puedes detectar las señales de peligro en las relaciones de pareja
infobae.com
Qué es la violencia en el noviazgo: así puedes detectar las señales de peligro en las relaciones de...
La violencia en el noviazgo puede iniciar a cualquier edad y se genera por diversos factores",feb 14 que es la violencia en el noviazgo asi puedes detectar las senales de peligro en las relaciones de pareja infobae com que es la violencia en el noviazgo asi puedes detectar las senales de peligro en las relaciones de la violencia en el noviazgo puede iniciar a cualquier edad y se genera por diversos factores,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@DiariodeYucatan,,2026,,"Diario de Yucatán
@DiariodeYucatan
·
Mar 18
🚨 Investigan feminicidio en Comitán: una mujer fue hallada sin vida en su casa, con huellas de violencia. La noche anterior habría ingerido bebidas embriagantes con su pareja.",diario de yucatan mar 18 investigan feminicidio en comitan una mujer fue hallada sin vida en su casa con huellas de violencia la noche anterior habria ingerido bebidas embriagantes con su pareja,noticia,0.9,yucatan,,Yucatán,estado,si,no,
violenciapareja2026.txt,2026,violencia de pareja,@LaRazon_mx,,2026,,"La Razón de México
@LaRazon_mx
·
Mar 8
▶ #Video | Angélica Luna denuncia violencia vicaria dado que su ex pareja secuestró a su hijo y a día de hoy a pesar de contar con carpeta de investigación no se le ha dado seguimiento a su caso",la razon de mexico mar 8 video angelica luna denuncia violencia vicaria dado que su ex pareja secuestro a su hijo y a dia de hoy a pesar de contar con carpeta de investigacion no se le ha dado seguimiento a su caso,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,,,2026,,Sigue el minuto a minuto: https://tinyurl.com/wtpmvtcj,sigue el minuto a minuto,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciapareja2026.txt,2026,violencia de pareja,@ddmexico,,2026,,"Diario de México
@ddmexico
·
Apr 6
🚨#UltimasNoticias| La mujer denunció ""agresiones físicas y verbales"" 🚔⚠️",diario de mexico apr 6 ultimasnoticias la mujer denuncio agresiones fisicas y verbales,otro,0.2,,,Nacional,no_detectado,si,no,
violenciapareja2026.txt,2026,violencia de pareja,,,2026,,"#Mexico: El luchador Alberto del Río “El Patrón” fue detenido en la capital de #SanLuisPotosí, luego de que su pareja sentimental lo denunciara por presunta violencia familiar
#DiariodeMexico
Show more",mexico el luchador alberto del rio el patron fue detenido en la capital de sanluispotosi luego de que su pareja sentimental lo denunciara por presunta violencia familiar diariodemexico,noticia,0.85,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@InteraccionNoti,,2026,,"Interacción Noticias
@InteraccionNoti
·
Apr 22
🔻#ViolenciaContraMujeres | Por unanimidad el Congreso del Estado aprobó reformas y adiciones a la Ley de Acceso de las Mujeres a una Vida Libre de Violencia, con la finalidad de establecer una clara diferencia entre los tipos de violencia y modalidades...
https://interaccionnoticias.com.mx/?p=102282
Image",interaccion noticias apr 22 violenciacontramujeres por unanimidad el congreso del estado aprobo reformas y adiciones a la ley de acceso de las mujeres a una vida libre de violencia con la finalidad de establecer una clara diferencia entre los tipos de violencia y modalidades,institucional,0.8,,,Nacional,no_detectado,si,no,
violenciapareja2026.txt,2026,violencia de pareja,@elpais_chile,,2026,,"@elpais_chile
·
Mar 6
🎞️🗣️ ENTREVISTA | La madre de Andrea Aramayo, joven asesinada por su pareja en Bolivia, y Nina Carrasco, directora de ‘Me niego rotundamente’, hablan sobre la violencia machista, romper el silencio y la colectividad como un camino para sanar",mar 6 entrevista la madre de andrea aramayo joven asesinada por su pareja en bolivia y nina carrasco directora de me niego rotundamente hablan sobre la violencia machista romper el silencio y la colectividad como un camino para sanar,institucional,0.8,,,Nacional,no_detectado,incierto,no,
